5078,-548,16175,-68,-28,10
5083,-553,16178,-72,-28,10
5081,-556,16178,-70,-28,4
5081,-553,16181,-64,-31,3
5081,-549,16173,-68,-29,2
5083,-548,16166,-71,-27,6
5081,-548,16173,-68,-28,10
5083,-550,16176,-69,-28,6
5082,-549,16173,-67,-30,0
5082,-546,16169,-63,-31,1
5085,-544,16161,-69,-28,3
5083,-547,16153,-70,-28,7
5084,-549,16157,-66,-29,10
5082,-553,16160,-69,-27,5
5080,-554,16156,-66,-29,2
5080,-547,16159,-64,-29,5
5080,-548,16156,-71,-25,6
5078,-550,16160,-71,-26,8
5077,-549,16166,-68,-30,6
5079,-548,16161,-70,-28,0
5079,-546,16157,-69,-30,0
5089,-549,16162,-68,-33,4
5089,-548,16151,-75,-32,6
5089,-556,16155,-68,-32,8
5089,-556,16163,-62,-34,8
5092,-563,16166,-64,-30,2
5086,-561,16164,-62,-32,4
5090,-562,16169,-63,-32,9
5087,-562,16168,-68,-28,7
5082,-561,16171,-65,-31,5
5084,-557,16167,-64,-33,2
5088,-559,16165,-67,-31,0
5091,-559,16161,-65,-32,4
5093,-557,16161,-64,-31,9
5085,-559,16167,-66,-30,8
5077,-557,16175,-63,-33,5
5083,-557,16172,-63,-33,4
5084,-559,16157,-68,-30,5
5082,-559,16160,-65,-29,9
5083,-561,16164,-67,-29,11
5086,-568,16164,-69,-27,6
5087,-567,16162,-62,-29,5
5092,-565,16169,-63,-27,5
5088,-567,16166,-68,-26,5
5086,-565,16171,-65,-28,9
5085,-565,16177,-68,-27,5
5082,-568,16175,-69,-28,1
5079,-565,16175,-64,-32,1
5078,-560,16171,-68,-31,3
5076,-556,16171,-71,-29,6
5074,-557,16177,-67,-32,9
5078,-565,16180,-67,-32,4
5075,-563,16172,-67,-33,0
5076,-560,16170,-63,-36,3
5078,-561,16169,-68,-33,5
5077,-565,16167,-69,-32,8
5077,-565,16172,-63,-35,7
5080,-567,16168,-64,-34,1
5079,-564,16162,-63,-34,0
5082,-559,16160,-63,-35,6
5085,-563,16162,-68,-31,8
5081,-566,16169,-67,-32,8
5085,-567,16172,-62,-35,6
5088,-565,16167,-65,-34,0
5120,-589,16063,-19,35,35
5365,-968,16293,303,363,-214
5692,-1184,16726,186,132,-570
5936,-1229,16957,-345,-299,-567
5994,-1183,16980,-934,-764,-406
5926,-1023,17018,-1104,-1173,-1032
5923,-579,16868,-695,-1453,-1474
6027,-497,16882,-425,-1706,-1522
6106,-679,16990,-472,-2016,-1469
6146,-910,17070,-652,-2457,-1700
6100,-941,17050,-842,-2852,-2078
6053,-767,17016,-930,-3166,-2387
6058,-556,17027,-868,-3481,-2531
6074,-478,17071,-709,-3831,-2580
6091,-525,17101,-601,-4175,-2617
6112,-582,17129,-599,-4491,-2663
6129,-578,17171,-665,-4794,-2677
6148,-539,17205,-752,-5090,-2620
6188,-507,17232,-842,-5396,-2495
6243,-513,17248,-931,-5726,-2356
6287,-517,17240,-1031,-6073,-2226
6334,-513,17205,-1136,-6407,-2096
6427,-503,17131,-1208,-6725,-1968
6545,-439,17059,-1246,-7027,-1773
6636,-458,17063,-1294,-7348,-1568
6753,-491,17095,-1349,-7718,-1412
6864,-541,17127,-1412,-8117,-1313
6986,-584,17128,-1474,-8534,-1290
7115,-611,17115,-1565,-8969,-1284
7187,-537,17162,-1647,-9438,-1208
7246,-496,17161,-1688,-9919,-1091
7278,-541,17133,-1742,-10368,-970
7325,-632,17082,-1826,-10808,-898
7366,-643,17049,-1875,-11249,-858
7435,-633,16994,-1909,-11653,-771
7546,-724,16941,-1894,-12077,-776
7665,-814,16950,-1829,-12518,-907
7780,-861,16988,-1858,-12992,-1025
7847,-867,17003,-1981,-13472,-1069
7907,-880,16927,-2143,-13950,-1115
7980,-881,16770,-2237,-14423,-1212
8053,-865,16586,-2349,-14788,-1242
8177,-931,16448,-2450,-15134,-1339
8337,-938,16360,-2465,-15532,-1511
8495,-945,16258,-2537,-15962,-1607
8663,-924,16128,-2603,-16414,-1639
8810,-854,15982,-2631,-16885,-1553
8876,-875,15828,-2610,-17333,-1448
8939,-990,15677,-2586,-17758,-1452
9000,-1042,15559,-2653,-18125,-1457
9059,-1014,15422,-2790,-18418,-1346
9151,-1021,15321,-2896,-18741,-1205
9204,-1076,15171,-2955,-19041,-1105
9262,-1155,14968,-3027,-19294,-1065
9368,-1239,14767,-3099,-19500,-1107
9558,-1294,14559,-3137,-19708,-1195
9755,-1328,14396,-3143,-19949,-1306
9946,-1392,14308,-3151,-20278,-1439
10122,-1441,14201,-3103,-20702,-1629
10263,-1471,14046,-3131,-21154,-1730
10364,-1497,13835,-3162,-21626,-1816
10424,-1556,13530,-3176,-22015,-1939
10482,-1608,13248,-3242,-22313,-2071
10601,-1634,13067,-3276,-22639,-2225
10709,-1605,12866,-3292,-22960,-2354
10798,-1582,12572,-3273,-23253,-2460
10877,-1621,12340,-3255,-23560,-2575
10947,-1632,12105,-3254,-23883,-2696
10972,-1647,11838,-3319,-24157,-2760
10986,-1670,11534,-3382,-24356,-2843
11000,-1680,11193,-3441,-24443,-2942
11023,-1667,10852,-3557,-24435,-2981
11120,-1675,10497,-3673,-24378,-3045
11247,-1691,10107,-3808,-24276,-3139
11373,-1672,9734,-3966,-24143,-3236
11498,-1664,9377,-4082,-24020,-3388
11630,-1645,9079,-4179,-23900,-3580
11765,-1629,8806,-4312,-23846,-3768
11875,-1657,8525,-4498,-23853,-3976
11968,-1683,8191,-4788,-23876,-4176
11999,-1671,7856,-5158,-23862,-4342
12027,-1660,7541,-5517,-23779,-4548
12105,-1622,7203,-5831,-23634,-4759
12215,-1609,6907,-6109,-23489,-4982
12297,-1613,6659,-6374,-23346,-5232
12386,-1595,6418,-6592,-23192,-5527
12519,-1549,6113,-6793,-23015,-5831
12645,-1475,5798,-6969,-22796,-6122
12795,-1354,5460,-7131,-22511,-6357
12939,-1251,5110,-7306,-22194,-6546
13063,-1187,4734,-7533,-21823,-6724
13173,-1067,4377,-7733,-21372,-6933
13310,-938,4063,-7910,-20879,-7108
13442,-814,3785,-8066,-20380,-7255
13520,-709,3563,-8238,-19885,-7365
13606,-665,3271,-8429,-19345,-7511
13705,-561,2988,-8585,-18784,-7704
13816,-447,2780,-8718,-18243,-7888
13922,-357,2627,-8860,-17745,-8049
14029,-316,2498,-9073,-17311,-8209
14154,-216,2314,-9251,-16925,-8441
14277,-91,2128,-9530,-16568,-8577
14373,56,1959,-9782,-16247,-8731
14519,228,1714,-9969,-15922,-8899
14676,416,1479,-10213,-15605,-8970
14818,556,1255,-10425,-15293,-9051
14952,742,1015,-10589,-14959,-9125
15085,943,774,-10679,-14603,-9154
15195,1060,604,-10816,-14228,-9086
15260,1172,423,-10950,-13810,-9030
15279,1252,343,-11176,-13351,-8913
15323,1370,232,-11257,-12889,-8925
15375,1459,178,-11427,-12438,-8790
15358,1551,-36,-11695,-11903,-8589
15328,1608,-197,-11961,-11237,-8402
15328,1705,-286,-12141,-10565,-8283
15322,1780,-422,-12352,-9870,-8145
15346,1876,-545,-12453,-9160,-8091
15388,1981,-650,-12565,-8456,-8012
15439,2087,-763,-12624,-7768,-7981
15501,2220,-876,-12660,-7089,-7941
15582,2326,-951,-12681,-6438,-7905
15663,2455,-1008,-12698,-5849,-7877
15727,2575,-1071,-12715,-5295,-7846
15778,2680,-1117,-12717,-4776,-7834
15806,2791,-1158,-12691,-4274,-7837
15808,2906,-1191,-12655,-3752,-7820
15803,3008,-1179,-12624,-3222,-7765
15766,3061,-1166,-12620,-2657,-7712
15729,3134,-1145,-12643,-2048,-7633
15696,3219,-1133,-12693,-1397,-7508
15667,3315,-1128,-12745,-692,-7346
15671,3425,-1131,-12794,45,-7150
15697,3549,-1125,-12833,798,-6925
15737,3666,-1097,-12837,1536,-6705
15783,3776,-1057,-12805,2232,-6513
15837,3910,-1021,-12734,2885,-6332
15880,4042,-985,-12625,3499,-6148
15897,4165,-945,-12478,4095,-5969
15897,4273,-876,-12305,4682,-5782
15879,4374,-796,-12108,5267,-5586
15836,4465,-711,-11897,5872,-5371
15791,4547,-600,-11693,6495,-5127
15736,4624,-497,-11482,7139,-4861
15685,4697,-392,-11255,7810,-4591
15648,4775,-266,-11026,8491,-4311
15621,4825,-117,-10804,9165,-4053
15618,4907,31,-10579,9821,-3805
15643,5016,193,-10329,10443,-3531
15684,5094,393,-10070,11017,-3239
15721,5145,629,-9811,11535,-2956
15748,5180,899,-9577,11986,-2672
15764,5208,1169,-9347,12396,-2400
15782,5252,1446,-9127,12791,-2109
15810,5282,1750,-8940,13156,-1780
15834,5312,2030,-8763,13494,-1448
15864,5360,2295,-8588,13806,-1102
15891,5415,2543,-8419,14084,-733
15909,5474,2767,-8229,14325,-369
15918,5524,2973,-8041,14541,0
15921,5600,3143,-7816,14721,357
15918,5696,3315,-7536,14878,746
15896,5750,3499,-7178,14983,1095
15840,5776,3645,-6798,15047,1419
15749,5807,3764,-6385,15130,1716
15663,5829,3914,-5956,15216,2012
15572,5835,4105,-5510,15309,2330
15481,5784,4353,-5076,15378,2632
15386,5734,4614,-4648,15444,2906
15293,5684,4871,-4276,15496,3202
15197,5631,5116,-3947,15547,3504
15131,5602,5363,-3663,15604,3821
15088,5642,5533,-3394,15648,4161
15012,5687,5700,-3066,15784,4560
14982,5634,5921,-2778,15865,4928
14995,5651,6123,-2480,15889,5280
14963,5642,6298,-2183,15883,5658
14893,5624,6523,-1834,15852,6007
14819,5563,6752,-1512,15756,6338
14715,5513,6930,-1149,15645,6615
14595,5448,7142,-837,15550,6905
14490,5409,7357,-519,15446,7186
14389,5329,7578,-243,15318,7475
14312,5192,7785,-61,15142,7700
14227,5153,7970,151,14970,7873
14185,5135,8212,384,14759,8095
14136,5080,8451,629,14525,8314
14101,5031,8693,838,14301,8538
14116,5032,8882,1017,14080,8813
14189,5027,9066,1194,13824,9117
14322,5024,9277,1476,13471,9308
14418,5012,9498,1812,13006,9417
14471,5003,9695,2104,12508,9526
14453,4975,9864,2383,11998,9628
14374,4947,10087,2640,11464,9733
14244,4886,10228,2875,10937,9823
14100,4830,10381,3103,10441,9953
13972,4733,10488,3271,9902,10106
13837,4672,10551,3420,9388,10255
13695,4588,10572,3524,8960,10410
13632,4522,10648,3599,8539,10516
13613,4465,10718,3658,8087,10602
13609,4414,10762,3720,7618,10631
13664,4393,10799,3798,7151,10629
13755,4415,10915,3977,6694,10572
13842,4453,11069,4201,6199,10553
13843,4472,11264,4357,5692,10708
13821,4431,11341,4534,5155,10842
13809,4297,11500,4669,4631,10917
13779,4250,11610,4879,4070,10918
13755,4157,11752,4895,3523,11087
13725,4112,11811,4936,2965,11228
13678,4043,11885,4983,2371,11371
13618,3957,11872,4865,1838,11634
13499,3829,11903,4900,1324,11720
13426,3802,11826,4976,780,11813
13354,3702,11778,5031,224,11930
13270,3556,11657,4936,-236,12070
13242,3443,11557,4934,-683,12094
13227,3361,11494,4943,-1137,12111
13216,3250,11433,4980,-1599,12102
13187,3121,11410,4956,-2026,12076
13200,3044,11380,4947,-2435,12054
13189,2971,11350,4855,-2833,12133
13170,2842,11346,4755,-3224,12163
13167,2752,11314,4696,-3590,12149
13124,2659,11219,4602,-3904,12220
13118,2521,11139,4492,-4201,12233
13135,2369,11109,4422,-4546,12144
13126,2255,11008,4341,-4851,12057
13134,2139,10909,4253,-5103,11970
13168,2053,10827,4188,-5383,11854
13241,1985,10723,4131,-5648,11758
13336,1892,10613,4100,-5892,11665
13484,1784,10591,4049,-6165,11537
13619,1705,10570,3997,-6561,11398
13687,1617,10493,3939,-6953,11274
13694,1482,10435,3865,-7340,11100
13670,1418,10347,3854,-7646,10912
13655,1316,10241,3717,-7918,10792
13642,1219,10096,3556,-8143,10657
13648,1129,9938,3377,-8287,10542
13695,1027,9804,3191,-8382,10421
13761,950,9697,2968,-8508,10316
13813,866,9509,2742,-8603,10215
13892,778,9316,2525,-8684,10100
13997,685,9129,2312,-8770,9960
14108,580,8976,2100,-8894,9780
14210,499,8840,1884,-9068,9576
14275,436,8682,1665,-9255,9392
14299,348,8519,1436,-9429,9216
14315,247,8331,1200,-9573,9018
14270,168,8165,944,-9625,8851
14339,21,7984,666,-9718,8599
14330,-4,7727,434,-9748,8295
14337,-24,7497,245,-9711,8058
14372,-96,7346,72,-9663,7825
14404,-155,7180,-101,-9621,7580
14426,-207,6989,-265,-9558,7334
14445,-261,6786,-406,-9452,7074
14493,-303,6618,-536,-9317,6817
14568,-332,6458,-673,-9180,6590
14645,-365,6304,-825,-9046,6405
14717,-427,6163,-986,-8910,6216
14777,-495,6036,-1158,-8779,6003
14822,-546,5909,-1343,-8649,5780
14861,-587,5793,-1531,-8525,5563
14898,-639,5658,-1717,-8410,5337
14925,-685,5495,-1893,-8287,5098
14936,-720,5317,-2051,-8141,4850
14946,-767,5177,-2200,-7995,4585
14952,-812,5041,-2345,-7854,4298
14966,-848,4905,-2507,-7712,4007
14995,-888,4755,-2709,-7558,3726
15036,-909,4613,-2903,-7413,3416
15090,-905,4482,-3081,-7273,3100
15148,-884,4356,-3241,-7133,2810
15206,-865,4234,-3382,-6985,2539
15272,-854,4136,-3505,-6849,2272
15337,-847,4061,-3619,-6734,2014
15388,-838,3987,-3740,-6641,1780
15422,-830,3905,-3858,-6542,1573
15441,-840,3817,-3968,-6428,1367
15452,-855,3739,-4083,-6292,1161
15463,-875,3682,-4228,-6145,955
15466,-900,3626,-4416,-5975,756
15479,-901,3570,-4634,-5799,566
15511,-883,3512,-4857,-5637,388
15547,-859,3429,-5105,-5486,243
15567,-842,3317,-5379,-5320,104
15601,-827,3212,-5624,-5152,-88
15628,-780,3101,-5859,-4976,-277
15645,-745,2993,-6078,-4789,-443
15648,-730,2908,-6301,-4576,-596
15654,-717,2848,-6466,-4372,-787
15642,-689,2782,-6625,-4160,-951
15620,-680,2701,-6760,-3911,-1122
15612,-659,2663,-6884,-3647,-1282
15601,-641,2637,-7017,-3378,-1411
15584,-651,2611,-7149,-3092,-1562
15574,-652,2615,-7297,-2803,-1714
15553,-653,2630,-7457,-2517,-1853
15523,-655,2638,-7623,-2225,-1988
15497,-649,2617,-7788,-1908,-2129
15491,-612,2567,-7967,-1547,-2260
15511,-563,2503,-8139,-1165,-2394
15572,-482,2445,-8300,-776,-2532
15659,-381,2393,-8451,-424,-2670
15748,-284,2337,-8563,-118,-2823
15827,-194,2292,-8638,151,-2990
15879,-125,2259,-8692,381,-3173
15895,-64,2220,-8722,602,-3371
15879,-8,2192,-8749,835,-3558
15831,34,2160,-8800,1104,-3716
15780,74,2151,-8845,1400,-3860
15720,125,2148,-8876,1730,-3980
15653,172,2148,-8911,2102,-4046
15583,194,2214,-8943,2495,-4075
15504,190,2303,-8962,2878,-4112
15406,201,2342,-8998,3308,-4135
15332,239,2373,-9052,3815,-4122
15270,288,2362,-9111,4392,-4085
15264,342,2342,-9213,5027,-4033
15238,447,2313,-9334,5737,-3930
15267,545,2383,-9405,6448,-3823
15327,618,2504,-9487,7080,-3685
15468,667,2580,-9559,7531,-3691
15405,962,2453,-9290,8169,-3724
15600,989,2528,-9000,8660,-3739
15684,968,2781,-8915,8918,-3785
15662,1101,2863,-8775,9180,-3831
15615,1186,2936,-8650,9531,-3754
15558,1227,3022,-8536,9933,-3651
15496,1278,3100,-8403,10373,-3569
15435,1328,3194,-8287,10864,-3464
15370,1373,3301,-8190,11378,-3338
15310,1426,3428,-8088,11905,-3205
15254,1487,3566,-7982,12425,-3052
15189,1528,3692,-7857,12935,-2903
15136,1574,3838,-7711,13430,-2766
15083,1615,3983,-7523,13894,-2662
15039,1685,4145,-7299,14351,-2566
15004,1752,4348,-7037,14761,-2460
14968,1797,4574,-6734,15109,-2390
14917,1860,4806,-6409,15418,-2308
14862,1831,5031,-6225,15707,-2124
14758,1819,5319,-6065,15908,-1956
14603,1859,5523,-5859,16163,-1814
14478,1932,5743,-5691,16450,-1578
14386,1964,5990,-5543,16741,-1269
14296,1976,6220,-5392,17011,-963
14211,2015,6447,-5223,17304,-651
14195,2030,6706,-5043,17566,-327
14165,2032,7007,-4837,17757,-45
14173,2041,7274,-4615,17849,197
14174,2059,7508,-4418,17884,475
14135,2047,7720,-4221,17888,745
14049,2043,7958,-4053,17866,1027
13950,2036,8187,-3907,17824,1327
13809,2030,8408,-3744,17762,1613
13625,2034,8599,-3596,17722,1932
13455,1993,8759,-3407,17695,2211
13303,1964,8894,-3210,17690,2466
13130,1947,9050,-3043,17699,2740
12957,1959,9213,-2849,17726,3029
12796,1953,9396,-2634,17772,3339
12662,1919,9584,-2391,17793,3612
12526,1886,9818,-2130,17778,3836
12411,1865,10040,-1824,17730,4009
12334,1818,10208,-1528,17662,4178
12229,1774,10451,-1282,17558,4326
12145,1732,10642,-1087,17447,4467
12043,1734,10845,-881,17301,4595
11920,1738,11066,-665,17132,4739
11796,1726,11228,-441,16965,4861
11678,1703,11374,-250,16799,4991
11539,1680,11565,-71,16628,5106
11415,1681,11741,135,16452,5209
11335,1689,11871,362,16264,5323
11243,1660,12031,558,16062,5471
11118,1600,12212,736,15831,5580
10967,1564,12389,905,15593,5648
10828,1571,12538,1087,15374,5717
10698,1571,12685,1282,15187,5808
10586,1556,12864,1507,15010,5880
10499,1535,13062,1734,14800,5939
10413,1512,13229,1949,14563,5985
10321,1490,13366,2106,14328,6048
10247,1484,13487,2239,14080,6110
10163,1492,13612,2382,13816,6167
10075,1507,13718,2560,13551,6194
10012,1540,13819,2729,13266,6231
9939,1571,13928,2896,12971,6286
9854,1597,14024,3075,12689,6362
9764,1599,14148,3259,12409,6447
9671,1595,14279,3425,12130,6543
9591,1573,14363,3526,11853,6671
9457,1551,14470,3454,11634,6921
9299,1546,14584,3392,11466,7143
9174,1553,14729,3417,11297,7291
9094,1538,14852,3442,11097,7424
9019,1525,14938,3464,10874,7531
8935,1569,14991,3537,10653,7598
8847,1669,15035,3657,10451,7703
8764,1782,15109,3815,10261,7894
8671,1877,15195,4061,10058,8133
8579,1959,15290,4360,9833,8443
8483,1981,15378,4623,9597,8832
8418,1931,15475,4959,9355,9123
8343,1846,15562,5300,9078,9292
8262,1784,15612,5568,8815,9439
8174,1744,15679,5814,8564,9556
8131,1672,15740,6005,8355,9682
8117,1615,15872,6131,8054,9764
8070,1595,15963,6261,7713,9808
8002,1532,15985,6363,7426,9815
7965,1484,16053,6398,7175,9798
7975,1451,16137,6409,6900,9720
8000,1460,16200,6412,6609,9621
8046,1488,16247,6410,6314,9521
8096,1540,16305,6457,6038,9376
8124,1574,16408,6622,5780,9143
8175,1583,16571,6822,5452,8869
8228,1633,16700,7043,5004,8592
8187,1713,16756,7233,4544,8374
8156,1806,16761,7413,4128,8265
8107,1846,16771,7553,3724,8264
8029,1851,16791,7691,3320,8252
7911,1857,16810,7812,2942,8241
7806,1842,16780,7879,2619,8266
7745,1826,16770,7933,2300,8315
7696,1809,16728,7955,1991,8371
7669,1863,16706,8085,1670,8342
7625,1850,16644,8116,1413,8453
7630,1848,16614,8183,1149,8436
7648,1911,16572,8260,873,8414
7661,1996,16496,8356,680,8432
7697,2146,16562,8537,545,8457
7798,2213,16709,8750,367,8510
7925,2210,16851,8925,58,8556
7983,2178,16925,9056,-302,8588
8007,2173,16986,9170,-684,8564
8022,2228,16971,9219,-1034,8609
8036,2256,17001,9279,-1400,8645
8016,2305,17019,9376,-1778,8663
7964,2274,16977,9397,-2130,8718
8002,2249,16913,9428,-2470,8764
7980,2155,16807,9491,-2726,8666
8016,2236,16707,9437,-3102,8650
7995,2329,16549,9518,-3438,8641
8034,2378,16373,9624,-3680,8707
8050,2314,16404,9676,-3922,8783
8028,2315,16375,9680,-4179,8788
8019,2397,16318,9738,-4368,8850
8039,2427,16294,9786,-4585,8991
8040,2411,16212,9805,-4786,9187
8031,2322,16125,9816,-4948,9288
8012,2231,16025,9685,-5043,9358
8034,2237,15956,9622,-5122,9278
8076,2427,15806,9590,-5140,9233
8093,2602,15688,9633,-5113,9374
8162,2641,15632,9836,-5070,9415
